,ID,MM,HH,TIPO_DE_CALLE,COMUNA,PARTICIPANTES,VICTIMA,ACUSADO,AÑO,SEMESTRE_x,AMM,N_VICTIMAS,HSV,Cambio_Porcentual
1171,2020-0066,12,4.0,AUTOPISTA,10.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1172,2020-0067,12,22.0,AVENIDA,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1173,2020-0067,12,22.0,AVENIDA,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1174,2020-0068,12,20.0,AVENIDA,2.0,MOTO-AUTO,MOTO,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1175,2020-0068,12,20.0,AVENIDA,2.0,MOTO-AUTO,MOTO,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1176,2020-0069,12,5.0,AVENIDA,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1177,2020-0069,12,5.0,AVENIDA,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1178,2020-0070,12,15.0,AVENIDA,2.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1179,2020-0070,12,15.0,AVENIDA,2.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1180,2020-0071,12,23.0,AVENIDA,7.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1181,2020-0071,12,23.0,AVENIDA,7.0,PEATON-AUTO,PEATON,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1182,2020-0072,12,3.0,AVENIDA,3.0,BICICLETA-AUTO,BICICLETA,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1183,2020-0072,12,3.0,AVENIDA,3.0,BICICLETA-AUTO,BICICLETA,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1184,2020-0073,12,7.0,AVENIDA,8.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1185,2020-0073,12,7.0,AVENIDA,8.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1186,2020-0074,12,21.0,AVENIDA,7.0,AUTO-AUTO,AUTO,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1187,2020-0074,12,21.0,AVENIDA,7.0,AUTO-AUTO,AUTO,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1188,2020-0075,12,14.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1189,2020-0075,12,14.0,AVENIDA,1.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1190,2020-0076,12,12.0,AVENIDA,10.0,AUTO-PASAJEROS,AUTO,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1191,2020-0076,12,12.0,AVENIDA,10.0,AUTO-PASAJEROS,AUTO,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1192,2020-0077,12,6.0,AVENIDA,15.0,MOTO-AUTO,MOTO,AUTO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1193,2020-0077,12,6.0,AVENIDA,15.0,MOTO-AUTO,MOTO,AUTO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1194,2020-0078,12,5.0,CALLE,7.0,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1195,2020-0078,12,5.0,CALLE,7.0,BICICLETA-PASAJEROS,BICICLETA,PASAJEROS,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1196,2020-0079,12,4.0,GRAL PAZ,12.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H2,22.115384615384613,31,0.9933948853622302,-34.04255319148937
1197,2020-0079,12,4.0,GRAL PAZ,12.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2020,S5H2,22.115384615384613,50,1.6022498151003715,61.290322580645174
1198,2021-0001,1,18.0,AUTOPISTA,1.0,MOTO-AUTO,MOTO,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1199,2021-0001,1,18.0,AUTOPISTA,1.0,MOTO-AUTO,MOTO,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1200,2021-0002,1,10.0,AVENIDA,9.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1201,2021-0002,1,10.0,AVENIDA,9.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1202,2021-0003,1,7.0,AUTOPISTA,7.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1203,2021-0003,1,7.0,AUTOPISTA,7.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1204,2021-0004,1,9.0,AVENIDA,5.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1205,2021-0004,1,9.0,AVENIDA,5.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1206,2021-0005,1,21.0,AVENIDA,9.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1207,2021-0005,1,21.0,AVENIDA,9.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1208,2021-0006,1,21.0,AUTOPISTA,14.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1209,2021-0006,1,21.0,AUTOPISTA,14.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1210,2021-0007,1,10.0,AVENIDA,15.0,MOTO-MOTO,MOTO,MOTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1211,2021-0007,1,10.0,AVENIDA,15.0,MOTO-MOTO,MOTO,MOTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1212,2021-0008,1,23.0,AVENIDA,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1213,2021-0008,1,23.0,AVENIDA,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1214,2021-0009,1,5.0,AVENIDA,6.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1215,2021-0009,1,5.0,AVENIDA,6.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1216,2021-0010,1,8.0,GRAL PAZ,12.0,MOTO-AUTO,MOTO,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1217,2021-0010,1,8.0,GRAL PAZ,12.0,MOTO-AUTO,MOTO,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1218,2021-0011,1,1.0,AVENIDA,2.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1219,2021-0011,1,1.0,AVENIDA,2.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1220,2021-0012,1,20.0,AUTOPISTA,8.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1221,2021-0012,1,20.0,AUTOPISTA,8.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1222,2021-0013,1,6.0,AVENIDA,10.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1223,2021-0013,1,6.0,AVENIDA,10.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1224,2021-0014,2,0.0,AVENIDA,15.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1225,2021-0014,2,0.0,AVENIDA,15.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1226,2021-0015,2,3.0,AVENIDA,15.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1227,2021-0015,2,3.0,AVENIDA,15.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1228,2021-0016,2,5.0,AVENIDA,8.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1229,2021-0016,2,5.0,AVENIDA,8.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1230,2021-0017,2,4.0,AVENIDA,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1231,2021-0017,2,4.0,AVENIDA,1.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1232,2021-0018,2,19.0,CALLE,3.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1233,2021-0018,2,19.0,CALLE,3.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1234,2021-0019,2,1.0,AVENIDA,12.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1235,2021-0019,2,1.0,AVENIDA,12.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1236,2021-0020,2,15.0,CALLE,5.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1237,2021-0020,2,15.0,CALLE,5.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1238,2021-0021,2,5.0,CALLE,3.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1239,2021-0021,2,5.0,CALLE,3.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1240,2021-0022,2,12.0,AVENIDA,13.0,PASAJEROS-SD,PASAJEROS,,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1241,2021-0022,2,12.0,AVENIDA,13.0,PASAJEROS-SD,PASAJEROS,,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1242,2021-0023,3,9.0,AUTOPISTA,4.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1243,2021-0023,3,9.0,AUTOPISTA,4.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1244,2021-0024,3,16.0,AVENIDA,9.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1245,2021-0024,3,16.0,AVENIDA,9.0,BICICLETA-CARGAS,BICICLETA,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1246,2021-0025,3,3.0,GRAL PAZ,8.0,MOTO-OTRO,MOTO,OTRO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1247,2021-0025,3,3.0,GRAL PAZ,8.0,MOTO-OTRO,MOTO,OTRO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1248,2021-0026,3,2.0,AUTOPISTA,4.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1249,2021-0026,3,2.0,AUTOPISTA,4.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1250,2021-0027,3,15.0,GRAL PAZ,12.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1251,2021-0027,3,15.0,GRAL PAZ,12.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1252,2021-0028,3,17.0,AVENIDA,7.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1253,2021-0028,3,17.0,AVENIDA,7.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1254,2021-0029,3,18.0,AVENIDA,7.0,AUTO-AUTO,AUTO,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1255,2021-0029,3,18.0,AVENIDA,7.0,AUTO-AUTO,AUTO,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1256,2021-0030,4,18.0,CALLE,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1257,2021-0030,4,18.0,CALLE,4.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1258,2021-0031,4,10.0,AVENIDA,1.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1259,2021-0031,4,10.0,AVENIDA,1.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1260,2021-0032,4,19.0,AUTOPISTA,13.0,PEATON-MOTO,PEATON,MOTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1261,2021-0032,4,19.0,AUTOPISTA,13.0,PEATON-MOTO,PEATON,MOTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1262,2021-0033,4,17.0,AUTOPISTA,5.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1263,2021-0033,4,17.0,AUTOPISTA,5.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1264,2021-0034,4,14.0,AVENIDA,4.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1265,2021-0034,4,14.0,AVENIDA,4.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1266,2021-0035,5,9.0,AVENIDA,8.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1267,2021-0035,5,9.0,AVENIDA,8.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1268,2021-0036,5,6.0,GRAL PAZ,11.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1269,2021-0036,5,6.0,GRAL PAZ,11.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1270,2021-0037,5,7.0,AVENIDA,13.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1271,2021-0037,5,7.0,AVENIDA,13.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1272,2021-0038,5,11.0,AVENIDA,14.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1273,2021-0038,5,11.0,AVENIDA,14.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1274,2021-0039,5,12.0,AVENIDA,9.0,BICICLETA-AUTO,BICICLETA,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1275,2021-0039,5,12.0,AVENIDA,9.0,BICICLETA-AUTO,BICICLETA,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1276,2021-0040,5,5.0,GRAL PAZ,13.0,MOTO-AUTO,MOTO,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1277,2021-0040,5,5.0,GRAL PAZ,13.0,MOTO-AUTO,MOTO,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1278,2021-0041,5,8.0,AVENIDA,14.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1279,2021-0041,5,8.0,AVENIDA,14.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1280,2021-0042,5,5.0,AVENIDA,9.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1281,2021-0042,5,5.0,AVENIDA,9.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1282,2021-0043,5,18.0,AVENIDA,9.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1283,2021-0043,5,18.0,AVENIDA,9.0,PEATON-AUTO,PEATON,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1284,2021-0044,5,2.0,AVENIDA,9.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1285,2021-0044,5,2.0,AVENIDA,9.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1286,2021-0045,5,17.0,AUTOPISTA,4.0,MULTIPLE,MOTO,MULTIPLE,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1287,2021-0045,5,17.0,AUTOPISTA,4.0,MULTIPLE,MOTO,MULTIPLE,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1288,2021-0046,5,2.0,AVENIDA,15.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1289,2021-0046,5,2.0,AVENIDA,15.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1290,2021-0047,6,16.0,AVENIDA,4.0,MOTO-AUTO,MOTO,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1291,2021-0047,6,16.0,AVENIDA,4.0,MOTO-AUTO,MOTO,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1292,2021-0048,6,9.0,AVENIDA,12.0,BICICLETA-AUTO,BICICLETA,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1293,2021-0048,6,9.0,AVENIDA,12.0,BICICLETA-AUTO,BICICLETA,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1294,2021-0049,6,20.0,AVENIDA,8.0,AUTO-AUTO,AUTO,AUTO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1295,2021-0049,6,20.0,AVENIDA,8.0,AUTO-AUTO,AUTO,AUTO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1296,2021-0050,6,13.0,AVENIDA,13.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1297,2021-0050,6,13.0,AVENIDA,13.0,MOTO-PASAJEROS,MOTO,PASAJEROS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1298,2021-0051,6,19.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1299,2021-0051,6,19.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1300,2021-0052,6,5.0,GRAL PAZ,8.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1301,2021-0052,6,5.0,GRAL PAZ,8.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1302,2021-0053,6,12.0,AVENIDA,15.0,PEATON-BICICLETA,PEATON,BICICLETA,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1303,2021-0053,6,12.0,AVENIDA,15.0,PEATON-BICICLETA,PEATON,BICICLETA,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1304,2021-0054,6,14.0,CALLE,4.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1305,2021-0054,6,14.0,CALLE,4.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1306,2021-0055,6,12.0,AVENIDA,3.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1307,2021-0055,6,12.0,AVENIDA,3.0,MOTO-CARGAS,MOTO,CARGAS,2021,S6H1,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1308,2021-0056,7,23.0,AVENIDA,4.0,BICICLETA-AUTO,BICICLETA,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1309,2021-0056,7,23.0,AVENIDA,4.0,BICICLETA-AUTO,BICICLETA,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1310,2021-0057,7,23.0,AUTOPISTA,2.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1311,2021-0057,7,23.0,AUTOPISTA,2.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1312,2021-0058,7,0.0,GRAL PAZ,12.0,PEATON-AUTO,PEATON,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1313,2021-0058,7,0.0,GRAL PAZ,12.0,PEATON-AUTO,PEATON,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1314,2021-0059,7,1.0,AVENIDA,3.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1315,2021-0059,7,1.0,AVENIDA,3.0,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1316,2021-0060,7,12.0,AVENIDA,5.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1317,2021-0060,7,12.0,AVENIDA,5.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1318,2021-0061,7,9.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1319,2021-0061,7,9.0,AVENIDA,4.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1320,2021-0062,7,7.0,AVENIDA,4.0,AUTO-CARGAS,AUTO,CARGAS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1321,2021-0062,7,7.0,AVENIDA,4.0,AUTO-CARGAS,AUTO,CARGAS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1322,2021-0063,8,4.0,AVENIDA,7.0,AUTO-AUTO,AUTO,AUTO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1323,2021-0063,8,4.0,AVENIDA,7.0,AUTO-AUTO,AUTO,AUTO,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1324,2021-0064,8,20.0,GRAL PAZ,9.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1325,2021-0064,8,20.0,GRAL PAZ,9.0,PEATON-CARGAS,PEATON,CARGAS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1326,2021-0065,8,8.0,AVENIDA,6.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1327,2021-0065,8,8.0,AVENIDA,6.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1328,2021-0066,8,20.0,AVENIDA,11.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
1329,2021-0066,8,20.0,AVENIDA,11.0,PEATON-PASAJEROS,PEATON,PASAJEROS,2021,S6H2,-19.753086419753085,42,1.345889844684312,-23.636363636363633
1330,2021-0067,8,9.0,AUTOPISTA,1.0,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,2021,S6H2,-19.753086419753085,55,1.7624747966104084,9.999999999999986
